num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S086097,2025-07-25T00:00:00Z,19:13,"call. ferroviarios, 73",73,12,usera,colision fronto-lateral,lluvia debil,todo terreno,conductor,desconocido,Desconocido,,,440187,4470535,N,
2025S086097,2025-07-25T00:00:00Z,19:13,"call. ferroviarios, 73",73,12,usera,colision fronto-lateral,lluvia debil,turismo,conductor,desconocido,Desconocido,,,440187,4470535,N,
2025S086098,2025-07-25T00:00:00Z,21:10,autov. m-30 / call. ginzo de limia,29NC40,8,fuencarral-el pardo,alcance,despejado,motocicleta > 125cc,conductor,21-24,H,7,asistencia sanitaria sólo en el lugar del accidente,440168,4481467,N,
2025S086098,2025-07-25T00:00:00Z,21:10,autov. m-30 / call. ginzo de limia,29NC40,8,fuencarral-el pardo,alcance,despejado,turismo,conductor,21-24,H,14,sin asistencia sanitaria,440168,4481467,N,
2025S086101,2025-07-25T00:00:00Z,21:55,"autov. m-23, 0",0,14,moratalaz,colision lateral,despejado,motocicleta > 125cc,conductor,25-29,H,14,sin asistencia sanitaria,446482,4474002,S,
2025S086101,2025-07-25T00:00:00Z,21:55,"autov. m-23, 0",0,14,moratalaz,colision lateral,despejado,motocicleta > 125cc,pasajero,25-29,M,2,ingreso inferior o igual a 24 horas,446482,4474002,N,
2025S086101,2025-07-25T00:00:00Z,21:55,"autov. m-23, 0",0,14,moratalaz,colision lateral,despejado,turismo,conductor,30-34,H,14,sin asistencia sanitaria,446482,4474002,N,
2025S086102,2025-07-25T00:00:00Z,21:25,avda. peseta / call. violonchelos,8,10,latina,alcance,despejado,turismo,conductor,25-29,H,7,asistencia sanitaria sólo en el lugar del accidente,435113,4468781,N,
2025S086102,2025-07-25T00:00:00Z,21:25,avda. peseta / call. violonchelos,8,10,latina,alcance,despejado,turismo,conductor,30-34,M,14,sin asistencia sanitaria,435113,4468781,S,
2025S086103,2025-07-25T00:00:00Z,21:02,call. cueva de montesinos / call. cardenio,56,8,fuencarral-el pardo,choque contra obstaculo fijo,,turismo,conductor,desconocido,Desconocido,,,441553,4483382,N,
2025S086106,2025-07-25T00:00:00Z,22:00,call. isla de guam / call. perales del rio,60,18,villa de vallecas,choque contra obstaculo fijo,despejado,motocicleta > 125cc,conductor,35-39,H,3,ingreso superior a 24 horas,446051,4468603,N,
2025S086108,2025-07-25T00:00:00Z,22:35,avda. san fermin / avda. andalucia,33,12,usera,alcance,despejado,turismo,conductor,30-34,M,5,asistencia sanitaria ambulatoria con posterioridad,441045,4469107,N,
2025S086108,2025-07-25T00:00:00Z,22:35,avda. san fermin / avda. andalucia,33,12,usera,alcance,despejado,turismo,conductor,55-59,H,14,sin asistencia sanitaria,441045,4469107,N,
2025S086108,2025-07-25T00:00:00Z,22:35,avda. san fermin / avda. andalucia,33,12,usera,alcance,despejado,turismo,pasajero,30-34,M,5,asistencia sanitaria ambulatoria con posterioridad,441045,4469107,N,
2025S086114,2025-07-25T00:00:00Z,23:55,"paseo. castellana, 29",29,7,chamberi,colision fronto-lateral,despejado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,441552,4475780,N,
2025S086114,2025-07-25T00:00:00Z,23:55,"paseo. castellana, 29",29,7,chamberi,colision fronto-lateral,despejado,turismo,conductor,65-69,H,14,sin asistencia sanitaria,441552,4475780,S,
2025S086114,2025-07-25T00:00:00Z,23:55,"paseo. castellana, 29",29,7,chamberi,colision fronto-lateral,despejado,turismo,pasajero,45-49,H,6,asistencia sanitaria inmediata en centro de salud o mutua,441552,4475780,N,
2025S086114,2025-07-25T00:00:00Z,23:55,"paseo. castellana, 29",29,7,chamberi,colision fronto-lateral,despejado,turismo,pasajero,45-49,M,6,asistencia sanitaria inmediata en centro de salud o mutua,441552,4475780,N,
2025S086132,2025-07-25T00:00:00Z,22:40,"aerop. terminal t-1, 0",0,21,barajas,colision multiple,despejado,turismo,conductor,35-39,H,,,451437,4479241,N,
2025S086132,2025-07-25T00:00:00Z,22:40,"aerop. terminal t-1, 0",0,21,barajas,colision multiple,despejado,turismo,conductor,40-44,H,,,451437,4479241,N,
2025S086132,2025-07-25T00:00:00Z,22:40,"aerop. terminal t-1, 0",0,21,barajas,colision multiple,despejado,turismo,conductor,50-54,H,,,451437,4479241,N,
2025S086128,2025-07-26T00:00:00Z,01:00,avda. albufera / autov. m-30,1,13,puente de vallecas,colision lateral,,turismo,conductor,40-44,H,,,443227,4472168,N,
2025S086128,2025-07-26T00:00:00Z,01:00,avda. albufera / autov. m-30,1,13,puente de vallecas,colision lateral,,turismo,conductor,45-49,H,,,443227,4472168,S,
2025S086128,2025-07-26T00:00:00Z,01:00,avda. albufera / autov. m-30,1,13,puente de vallecas,colision lateral,,turismo,pasajero,25-29,M,,,443227,4472168,N,
2025S086128,2025-07-26T00:00:00Z,01:00,avda. albufera / autov. m-30,1,13,puente de vallecas,colision lateral,,turismo,pasajero,30-34,M,,,443227,4472168,N,
2025S086141,2025-07-26T00:00:00Z,01:03,call. los yebenes / call. camarena,38,10,latina,choque contra obstaculo fijo,despejado,,conductor,desconocido,Desconocido,,,435966,4471951,N,
2025S086141,2025-07-26T00:00:00Z,01:03,call. los yebenes / call. camarena,38,10,latina,choque contra obstaculo fijo,despejado,turismo,conductor,21-24,M,14,sin asistencia sanitaria,435966,4471951,N,
2025S086144,2025-07-26T00:00:00Z,02:25,"plaza. alosno, 4",4,19,vicalvaro,choque contra obstaculo fijo,despejado,turismo,conductor,55-59,H,,,447617,4472962,N,
2025S086248,2025-07-26T00:00:00Z,06:20,"autov. m-30, 12nl00",12NL00,2,arganzuela,choque contra obstaculo fijo,despejado,turismo,conductor,30-34,H,3,ingreso superior a 24 horas,441975,4470613,N,
2025S086248,2025-07-26T00:00:00Z,06:20,"autov. m-30, 12nl00",12NL00,2,arganzuela,choque contra obstaculo fijo,despejado,turismo,pasajero,40-44,H,2,ingreso inferior o igual a 24 horas,441975,4470613,N,
2025S086249,2025-07-26T00:00:00Z,08:50,"plaza. mariano de cavia, 1",1,3,retiro,colision lateral,despejado,furgoneta,conductor,35-39,H,14,sin asistencia sanitaria,442428,4473255,N,
2025S086249,2025-07-26T00:00:00Z,08:50,"plaza. mariano de cavia, 1",1,3,retiro,colision lateral,despejado,turismo,conductor,21-24,H,14,sin asistencia sanitaria,442428,4473255,N,
2025S086250,2025-07-26T00:00:00Z,08:33,call. escalona / call. tembleque,77,10,latina,colision lateral,,furgoneta,conductor,desconocido,Desconocido,,,435317,4471909,N,
2025S086278,2025-07-26T00:00:00Z,08:48,call. fuente carrantona / avda. doctor garcia tapia,37,14,moratalaz,colision fronto-lateral,despejado,turismo,conductor,35-39,H,14,sin asistencia sanitaria,446412,4473171,N,
2025S086278,2025-07-26T00:00:00Z,08:48,call. fuente carrantona / avda. doctor garcia tapia,37,14,moratalaz,colision fronto-lateral,despejado,turismo,conductor,70-74,H,7,asistencia sanitaria sólo en el lugar del accidente,446412,4473171,N,
2025S086285,2025-07-26T00:00:00Z,11:30,call. peñaranda de bracamonte / avda. las suertes,20A,18,villa de vallecas,alcance,despejado,turismo,conductor,30-34,M,1,atención en urgencias sin posterior ingreso,448411,4469115,N,
2025S086285,2025-07-26T00:00:00Z,11:30,call. peñaranda de bracamonte / avda. las suertes,20A,18,villa de vallecas,alcance,despejado,turismo,conductor,35-39,M,1,atención en urgencias sin posterior ingreso,448411,4469115,N,
2025S086285,2025-07-26T00:00:00Z,11:30,call. peñaranda de bracamonte / avda. las suertes,20A,18,villa de vallecas,alcance,despejado,turismo,pasajero,18-20,M,2,ingreso inferior o igual a 24 horas,448411,4469115,N,
2025S086285,2025-07-26T00:00:00Z,11:30,call. peñaranda de bracamonte / avda. las suertes,20A,18,villa de vallecas,alcance,despejado,turismo,pasajero,25-29,H,1,atención en urgencias sin posterior ingreso,448411,4469115,N,
2025S086285,2025-07-26T00:00:00Z,11:30,call. peñaranda de bracamonte / avda. las suertes,20A,18,villa de vallecas,alcance,despejado,turismo,pasajero,45-49,H,1,atención en urgencias sin posterior ingreso,448411,4469115,N,
2025S086286,2025-07-26T00:00:00Z,11:55,"call. velez blanco, 110",110,16,hortaleza,alcance,despejado,turismo,conductor,30-34,H,,,443947,4481096,N,
2025S086286,2025-07-26T00:00:00Z,11:55,"call. velez blanco, 110",110,16,hortaleza,alcance,despejado,turismo,conductor,más74,H,,,443947,4481096,N,
2025S086287,2025-07-26T00:00:00Z,12:50,call. padilla / call. general diaz porlier,41,4,salamanca,colision fronto-lateral,despejado,furgoneta,conductor,35-39,H,14,sin asistencia sanitaria,442603,4475841,N,
2025S086287,2025-07-26T00:00:00Z,12:50,call. padilla / call. general diaz porlier,41,4,salamanca,colision fronto-lateral,despejado,vmu electrico,conductor,18-20,M,7,asistencia sanitaria sólo en el lugar del accidente,442603,4475841,N,
2025S086288,2025-07-26T00:00:00Z,13:00,call. datil / call. eugenia de montijo,1,11,carabanchel,colision fronto-lateral,despejado,furgoneta,conductor,40-44,H,14,sin asistencia sanitaria,436377,4469866,N,
2025S086288,2025-07-26T00:00:00Z,13:00,call. datil / call. eugenia de montijo,1,11,carabanchel,colision fronto-lateral,despejado,motocicleta > 125cc,conductor,50-54,H,14,sin asistencia sanitaria,436377,4469866,N,
2025S086289,2025-07-26T00:00:00Z,08:36,avda. real de pinto / avda. gran via de villaverde,84,17,villaverde,choque contra obstaculo fijo,despejado,camion rigido,conductor,40-44,H,2,ingreso inferior o igual a 24 horas,439975,4465839,N,
2025S086291,2025-07-26T00:00:00Z,14:08,call. francisco silvela / plaza. manuel becerra,2,4,salamanca,colision lateral,despejado,bicicleta,conductor,50-54,M,6,asistencia sanitaria inmediata en centro de salud o mutua,443256,4475534,N,
2025S086291,2025-07-26T00:00:00Z,14:08,call. francisco silvela / plaza. manuel becerra,2,4,salamanca,colision lateral,despejado,turismo,conductor,desconocido,Desconocido,14,sin asistencia sanitaria,443256,4475534,N,
2025S086292,2025-07-26T00:00:00Z,15:40,paseo. florida / call. maestro sorozabal,25,9,moncloa-aravaca,colision lateral,despejado,motocicleta > 125cc,conductor,40-44,H,14,sin asistencia sanitaria,438728,4474880,N,
2025S086292,2025-07-26T00:00:00Z,15:40,paseo. florida / call. maestro sorozabal,25,9,moncloa-aravaca,colision lateral,despejado,motocicleta > 125cc,pasajero,30-34,M,2,ingreso inferior o igual a 24 horas,438728,4474880,N,
2025S086292,2025-07-26T00:00:00Z,15:40,paseo. florida / call. maestro sorozabal,25,9,moncloa-aravaca,colision lateral,despejado,turismo,conductor,40-44,H,14,sin asistencia sanitaria,438728,4474880,N,
2025S086292,2025-07-26T00:00:00Z,15:40,paseo. florida / call. maestro sorozabal,25,9,moncloa-aravaca,colision lateral,despejado,turismo,pasajero,45-49,H,14,sin asistencia sanitaria,438728,4474880,N,
2025S086293,2025-07-26T00:00:00Z,15:45,"call. francisco silvela, 67",67,4,salamanca,colision lateral,despejado,motocicleta > 125cc,conductor,70-74,H,14,sin asistencia sanitaria,442719,4476303,N,
2025S086293,2025-07-26T00:00:00Z,15:45,"call. francisco silvela, 67",67,4,salamanca,colision lateral,despejado,motocicleta hasta 125cc,conductor,55-59,M,2,ingreso inferior o igual a 24 horas,442719,4476303,N,
2025S086294,2025-07-26T00:00:00Z,16:12,"autov. m-30, 32rk17",32RK17,8,fuencarral-el pardo,solo salida de la via,despejado,turismo,conductor,21-24,H,14,sin asistencia sanitaria,442841,4481739,N,
2025S086309,2025-07-26T00:00:00Z,18:15,call. luis de salazar / call. padre claret,16,5,chamartin,otro,despejado,turismo,conductor,35-39,H,,,443640,4477597,N,
2025S086309,2025-07-26T00:00:00Z,18:15,call. luis de salazar / call. padre claret,16,5,chamartin,otro,despejado,turismo,conductor,50-54,M,14,sin asistencia sanitaria,443640,4477597,N,
2025S086318,2025-07-26T00:00:00Z,17:50,"paseo. santa maria de la cabeza, 8",8,2,arganzuela,colision lateral,despejado,turismo,conductor,desconocido,Desconocido,,,441065,4473087,N,
2025S086318,2025-07-26T00:00:00Z,17:50,"paseo. santa maria de la cabeza, 8",8,2,arganzuela,colision lateral,despejado,vmu electrico,conductor,30-34,H,7,asistencia sanitaria sólo en el lugar del accidente,441065,4473087,N,
2025S086319,2025-07-26T00:00:00Z,18:50,custa. san vicente / paseo. rey,42,9,moncloa-aravaca,alcance,despejado,motocicleta > 125cc,conductor,60-64,H,2,ingreso inferior o igual a 24 horas,439083,4474665,N,
2025S086319,2025-07-26T00:00:00Z,18:50,custa. san vicente / paseo. rey,42,9,moncloa-aravaca,alcance,despejado,motocicleta > 125cc,pasajero,55-59,M,2,ingreso inferior o igual a 24 horas,439083,4474665,N,
2025S086319,2025-07-26T00:00:00Z,18:50,custa. san vicente / paseo. rey,42,9,moncloa-aravaca,alcance,despejado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,439083,4474665,N,
2025S086319,2025-07-26T00:00:00Z,18:50,custa. san vicente / paseo. rey,42,9,moncloa-aravaca,alcance,despejado,turismo,pasajero,25-29,H,14,sin asistencia sanitaria,439083,4474665,N,
2025S086320,2025-07-26T00:00:00Z,18:00,"call. el toboso, 6",6,11,carabanchel,caida,despejado,motocicleta hasta 125cc,conductor,40-44,H,,,438468,4471621,N,
2025S086321,2025-07-26T00:00:00Z,19:45,call. bravo murillo / call. pensamiento,248,6,tetuan,colision lateral,despejado,turismo,conductor,30-34,H,14,sin asistencia sanitaria,440711,4479012,N,
2025S086321,2025-07-26T00:00:00Z,19:45,call. bravo murillo / call. pensamiento,248,6,tetuan,colision lateral,despejado,turismo,conductor,30-34,M,14,sin asistencia sanitaria,440711,4479012,N,
2025S086321,2025-07-26T00:00:00Z,19:45,call. bravo murillo / call. pensamiento,248,6,tetuan,colision lateral,despejado,turismo,pasajero,45-49,H,,,440711,4479012,N,
2025S086321,2025-07-26T00:00:00Z,19:45,call. bravo murillo / call. pensamiento,248,6,tetuan,colision lateral,despejado,turismo,pasajero,60-64,M,,,440711,4479012,N,
2025S086324,2025-07-26T00:00:00Z,20:03,call. batalla del salado / call. caceres,36,2,arganzuela,colision fronto-lateral,despejado,bicicleta epac (pedaleo asistido),conductor,25-29,M,6,asistencia sanitaria inmediata en centro de salud o mutua,440899,4472240,N,
2025S086324,2025-07-26T00:00:00Z,20:03,call. batalla del salado / call. caceres,36,2,arganzuela,colision fronto-lateral,despejado,turismo,conductor,21-24,H,14,sin asistencia sanitaria,440899,4472240,N,
2025S086325,2025-07-26T00:00:00Z,19:30,paseo. castellana / inter. plaza de castilla,223,6,tetuan,caida,despejado,ciclomotor,conductor,21-24,M,7,asistencia sanitaria sólo en el lugar del accidente,441556,4479764,N,
2025S086326,2025-07-26T00:00:00Z,19:45,"call. melchor fernandez almagro, 68",68,8,fuencarral-el pardo,atropello a persona,despejado,turismo,conductor,50-54,M,14,sin asistencia sanitaria,439986,4480831,N,
2025S086326,2025-07-26T00:00:00Z,19:45,"call. melchor fernandez almagro, 68",68,8,fuencarral-el pardo,atropello a persona,despejado,turismo,peaton,15-17,H,2,ingreso inferior o igual a 24 horas,439986,4480831,N,
2025S086327,2025-07-26T00:00:00Z,21:21,call. maria de molina / call. principe de vergara,41,5,chamartin,colision fronto-lateral,despejado,turismo,conductor,60-64,H,14,sin asistencia sanitaria,442404,4476535,N,
2025S086327,2025-07-26T00:00:00Z,21:21,call. maria de molina / call. principe de vergara,41,5,chamartin,colision fronto-lateral,despejado,turismo,conductor,más74,H,14,sin asistencia sanitaria,442404,4476535,N,
2025S086327,2025-07-26T00:00:00Z,21:21,call. maria de molina / call. principe de vergara,41,5,chamartin,colision fronto-lateral,despejado,turismo,pasajero,35-39,H,14,sin asistencia sanitaria,442404,4476535,N,
2025S086327,2025-07-26T00:00:00Z,21:21,call. maria de molina / call. principe de vergara,41,5,chamartin,colision fronto-lateral,despejado,turismo,pasajero,45-49,M,7,asistencia sanitaria sólo en el lugar del accidente,442404,4476535,N,
2025S086327,2025-07-26T00:00:00Z,21:21,call. maria de molina / call. principe de vergara,41,5,chamartin,colision fronto-lateral,despejado,turismo,pasajero,más74,H,14,sin asistencia sanitaria,442404,4476535,N,
2025S086327,2025-07-26T00:00:00Z,21:21,call. maria de molina / call. principe de vergara,41,5,chamartin,colision fronto-lateral,despejado,turismo,pasajero,más74,M,14,sin asistencia sanitaria,442404,4476535,N,
2025S086328,2025-07-26T00:00:00Z,20:20,call. manuel maroto / avda. san diego,31,13,puente de vallecas,colision fronto-lateral,despejado,turismo,conductor,21-24,H,14,sin asistencia sanitaria,443183,4471020,N,
2025S086328,2025-07-26T00:00:00Z,20:20,call. manuel maroto / avda. san diego,31,13,puente de vallecas,colision fronto-lateral,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,443183,4471020,N,
2025S086328,2025-07-26T00:00:00Z,20:20,call. manuel maroto / avda. san diego,31,13,puente de vallecas,colision fronto-lateral,despejado,turismo,pasajero,21-24,M,7,asistencia sanitaria sólo en el lugar del accidente,443183,4471020,N,
2025S086329,2025-07-26T00:00:00Z,21:25,"pque. juan carlos i, 1",1,21,barajas,colision lateral,despejado,turismo,conductor,21-24,H,,,448019,4478999,S,
2025S086329,2025-07-26T00:00:00Z,21:25,"pque. juan carlos i, 1",1,21,barajas,colision lateral,despejado,turismo,conductor,50-54,H,,,448019,4478999,N,
2025S086329,2025-07-26T00:00:00Z,21:25,"pque. juan carlos i, 1",1,21,barajas,colision lateral,despejado,turismo,pasajero,45-49,M,,,448019,4478999,N,
2025S086330,2025-07-26T00:00:00Z,22:20,"call. eduardo barreiros, 126",126,17,villaverde,colision fronto-lateral,,turismo,conductor,desconocido,Desconocido,,,440119,4467231,N,
2025S086339,2025-07-26T00:00:00Z,23:16,"paseo. ermita del santo, 2",2,10,latina,atropello a persona,despejado,bicicleta,conductor,45-49,M,14,sin asistencia sanitaria,438578,4473911,N,
2025S086339,2025-07-26T00:00:00Z,23:16,"paseo. ermita del santo, 2",2,10,latina,atropello a persona,despejado,bicicleta,peaton,menor5,H,7,asistencia sanitaria sólo en el lugar del accidente,438578,4473911,N,
2025S086348,2025-07-26T00:00:00Z,23:05,"call. villamanin, 60",60,10,latina,alcance,despejado,,conductor,desconocido,Desconocido,,,436066,4473067,N,
2025S086348,2025-07-26T00:00:00Z,23:05,"call. villamanin, 60",60,10,latina,alcance,despejado,turismo,conductor,40-44,M,14,sin asistencia sanitaria,436066,4473067,N,
2025S086380,2025-07-26T00:00:00Z,22:50,"call. silvano, 88",88,16,hortaleza,choque contra obstaculo fijo,despejado,tractocamion,conductor,50-54,H,,,445877,4479263,N,
2025S086491,2025-07-26T00:00:00Z,13:40,"paseo. castellana, 40",40,4,salamanca,colision lateral,,todo terreno,conductor,35-39,H,,,441639,4476104,N,
2025S086491,2025-07-26T00:00:00Z,13:40,"paseo. castellana, 40",40,4,salamanca,colision lateral,,turismo,conductor,55-59,H,,,441639,4476104,N,
2025S086370,2025-07-27T00:00:00Z,00:35,call. robles / call. melquiades biencinto,1,13,puente de vallecas,colision fronto-lateral,despejado,turismo,conductor,35-39,H,14,sin asistencia sanitaria,443151,4471993,N,
2025S086370,2025-07-27T00:00:00Z,00:35,call. robles / call. melquiades biencinto,1,13,puente de vallecas,colision fronto-lateral,despejado,turismo,pasajero,18-20,H,14,sin asistencia sanitaria,443151,4471993,N,
2025S086370,2025-07-27T00:00:00Z,00:35,call. robles / call. melquiades biencinto,1,13,puente de vallecas,colision fronto-lateral,despejado,turismo,pasajero,30-34,M,14,sin asistencia sanitaria,443151,4471993,N,
2025S086370,2025-07-27T00:00:00Z,00:35,call. robles / call. melquiades biencinto,1,13,puente de vallecas,colision fronto-lateral,despejado,vmu electrico,conductor,30-34,H,1,atención en urgencias sin posterior ingreso,443151,4471993,N,
2025S086388,2025-07-27T00:00:00Z,00:40,call. ricardo san juan / call. fernandez llamazares,24,16,hortaleza,choque contra obstaculo fijo,despejado,turismo,conductor,35-39,H,,,444589,4479606,N,
